,aac,bwt,fwt,afm,n_tasks,dataset,algo,datetime,dataset_name,agent_name,lr,batch_size,hiddens,epochs_per_task,gamma,dropout
9,78.65266666666666,-9.476428571428572,3.0028571428571422,9.476428571428572,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,10,100,1,0.5,0.2
119,78.6,-8.219285714285714,0.5714285714285714,8.219285714285714,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,32,100,1,0.7000000000000001,0.30000000000000004
168,78.35733333333334,-14.646428571428572,0.602857142857143,14.646428571428572,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,32,100,1,0.8,0.2
56,78.34333333333335,-12.079285714285716,1.6057142857142863,12.079285714285716,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,10,100,1,0.6000000000000001,0.1
116,78.236,-11.295,1.4114285714285713,11.295,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,10,100,1,0.7000000000000001,0.4
187,78.11666666666666,-13.59,1.6907142857142856,13.59,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,32,100,1,0.8,0.4
124,78.06866666666669,-9.312857142857146,1.0385714285714287,9.312857142857146,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,10,100,1,0.7000000000000001,0.5
110,77.63866666666667,-10.744285714285711,1.2442857142857147,10.744285714285711,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,32,100,1,0.7000000000000001,0.1
178,77.58533333333334,-17.814285714285713,0.9299999999999997,17.814285714285713,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,10,100,1,0.8,0.1
64,77.55866666666667,-9.282857142857143,0.12785714285714286,9.282857142857143,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,10,100,1,0.6000000000000001,0.4
2,77.53133333333332,-11.794285714285712,-0.39785714285714313,11.794285714285712,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,10,100,1,0.5,0.1
60,77.48533333333334,-12.447857142857144,1.328571428571428,12.447857142857144,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,10,100,1,0.6000000000000001,0.2
121,77.394,-8.476428571428572,1.9628571428571429,8.476428571428572,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,32,100,1,0.7000000000000001,0.4
62,77.21733333333331,-11.53357142857143,-0.03071428571428544,11.53357142857143,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,10,100,1,0.6000000000000001,0.30000000000000004
120,77.17933333333332,-11.021428571428572,0.9521428571428572,11.021428571428572,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,32,100,1,0.7000000000000001,0.2
165,76.93733333333333,-17.26142857142857,1.53,17.26142857142857,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,10,100,1,0.8,0.30000000000000004
76,76.77600000000001,-8.79642857142857,1.2292857142857143,8.79642857142857,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.1,64,100,1,0.6000000000000001,0.1
161,76.45266666666666,-12.101428571428569,1.8099999999999994,12.101428571428569,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,64,100,1,0.8,0.5
174,76.34333333333333,-17.276428571428575,1.692857142857143,17.276428571428575,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,32,100,1,0.8,0.1
158,76.19333333333336,-14.264285714285714,1.227857142857143,14.264285714285714,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,64,100,1,0.8,0.2
77,76.18133333333331,-11.08714285714286,1.0571428571428567,11.08714285714286,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.1,32,100,1,0.6000000000000001,0.1
143,76.16666666666666,-13.307857142857143,1.4392857142857147,13.307857142857143,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.1,64,100,1,0.7000000000000001,0.4
188,76.144,-13.944285714285716,0.5935714285714285,13.944285714285716,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,64,100,1,0.8,0.30000000000000004
129,75.81733333333334,-17.437857142857148,0.8899999999999998,17.437857142857148,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.1,64,100,1,0.7000000000000001,0.1
7,75.80666666666666,-11.134285714285713,1.2992857142857146,11.134285714285713,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,10,100,1,0.5,0.30000000000000004
81,75.78266666666669,-8.477142857142857,1.2057142857142857,8.477142857142857,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.1,64,100,1,0.6000000000000001,0.2
122,75.53133333333334,-8.602857142857143,0.8828571428571431,8.602857142857143,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,32,100,1,0.7000000000000001,0.5
227,75.51066666666667,-19.24214285714286,1.0107142857142857,19.24214285714286,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,32,100,1,0.9,0.30000000000000004
167,75.426,-16.633571428571432,1.3457142857142854,16.633571428571432,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,10,100,1,0.8,0.5
177,75.22266666666665,-19.69142857142857,0.6464285714285715,19.69142857142857,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,10,100,1,0.8,0.2
136,74.99066666666667,-16.18,0.4121428571428572,16.18,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.1,64,100,1,0.7000000000000001,0.30000000000000004
234,74.47399999999999,-17.553571428571423,-0.01071428571428612,17.553571428571423,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,64,100,1,0.9,0.5
232,74.39399999999999,-18.464285714285715,-0.0664285714285718,18.464285714285715,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,64,100,1,0.9,0.4
13,74.32666666666665,-9.321428571428571,1.9078571428571425,9.321428571428571,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,10,100,1,0.5,0.5
173,74.19866666666667,-16.712857142857143,1.0071428571428571,16.712857142857143,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,64,100,1,0.8,0.1
140,74.16333333333334,-11.782142857142857,0.5878571428571426,11.782142857142857,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.1,64,100,1,0.7000000000000001,0.5
87,74.16333333333333,-7.845714285714288,0.8450000000000001,7.845714285714288,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.1,64,100,1,0.6000000000000001,0.30000000000000004
106,74.06733333333335,-19.56428571428571,0.6464285714285715,19.56428571428571,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,10,100,1,0.7000000000000001,0.0
189,74.05999999999999,-15.745714285714286,0.746428571428571,15.745714285714286,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,64,100,1,0.8,0.4
82,74.05866666666667,-10.537142857142857,0.2142857142857141,10.537142857142857,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.1,32,100,1,0.6000000000000001,0.2
228,73.89533333333333,-19.567142857142862,0.9007142857142858,19.567142857142862,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,64,100,1,0.9,0.30000000000000004
125,73.87599999999999,-5.663571428571427,2.78,5.663571428571427,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,64,100,1,0.7000000000000001,0.5
224,73.79533333333333,-21.525714285714287,0.2871428571428568,21.525714285714287,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,32,100,1,0.9,0.2
113,73.64333333333333,-15.108571428571429,0.8057142857142853,15.108571428571429,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,32,100,1,0.7000000000000001,0.0
114,73.58133333333333,-7.796428571428572,2.0814285714285714,7.849285714285713,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,64,100,1,0.7000000000000001,0.30000000000000004
130,73.50399999999999,-19.134285714285713,0.5564285714285713,19.134285714285713,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.1,32,100,1,0.7000000000000001,0.2
58,73.40866666666666,-9.012142857142857,1.9399999999999997,9.012142857142857,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,32,100,1,0.6000000000000001,0.1
61,73.35933333333334,-8.272142857142859,1.5892857142857142,8.300000000000002,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,32,100,1,0.6000000000000001,0.2
12,73.28866666666667,-13.18428571428571,0.9685714285714285,13.18428571428571,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,10,100,1,0.5,0.4
223,73.23866666666667,-20.71214285714286,1.6985714285714284,20.71214285714286,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,64,100,1,0.9,0.2
194,73.15466666666666,-19.681428571428572,1.0378571428571426,19.681428571428572,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.1,64,100,1,0.8,0.4
65,73.10266666666668,-6.643571428571426,0.93,6.643571428571426,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,32,100,1,0.6000000000000001,0.30000000000000004
68,72.98333333333333,-6.8185714285714285,2.005,6.8185714285714285,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,32,100,1,0.6000000000000001,0.4
152,72.57866666666668,-19.58857142857143,2.4107142857142856,19.58857142857143,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.25,64,100,1,0.7000000000000001,0.2
53,72.44866666666665,-18.95428571428572,0.19571428571428548,18.95428571428572,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,10,100,1,0.6000000000000001,0.0
142,72.34599999999999,-16.907857142857143,0.8685714285714283,16.907857142857143,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.1,32,100,1,0.7000000000000001,0.4
72,72.21000000000001,-12.690714285714288,2.031428571428571,12.690714285714288,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,10,100,1,0.6000000000000001,0.5
80,72.05199999999999,-8.532857142857143,1.8735714285714289,8.549285714285714,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.1,64,100,1,0.6000000000000001,0.4
118,71.85733333333333,-9.840000000000002,1.1228571428571428,9.840000000000002,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,64,100,1,0.7000000000000001,0.2
100,71.82733333333334,-16.38785714285714,1.7171428571428569,16.38785714285714,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.25,64,100,1,0.6000000000000001,0.1
21,71.50133333333333,-9.90142857142857,1.1028571428571428,9.90142857142857,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.1,32,100,1,0.5,0.1
220,71.4,-22.94214285714286,0.5371428571428573,22.94214285714286,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,64,100,1,0.9,0.1
196,71.39,-19.969285714285714,1.4807142857142863,19.969285714285714,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.1,64,100,1,0.8,0.5
180,71.20933333333332,-19.927857142857142,1.6585714285714286,19.927857142857142,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,64,100,1,0.8,0.0
17,71.17933333333332,-12.995714285714289,0.8471428571428572,12.995714285714289,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.1,32,100,1,0.5,0.0
23,71.16666666666667,-6.475000000000002,1.6899999999999997,6.4771428571428595,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.1,64,100,1,0.5,0.1
55,71.14799999999998,-12.718571428571428,0.15071428571428536,12.718571428571428,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,32,100,1,0.6000000000000001,0.0
137,71.07600000000001,-20.22357142857142,0.42642857142857143,20.22357142857142,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.1,32,100,1,0.7000000000000001,0.30000000000000004
123,71.03400000000002,-8.343571428571428,2.3042857142857147,8.343571428571428,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,64,100,1,0.7000000000000001,0.4
0,70.89799999999998,-19.191428571428567,2.6035714285714278,19.191428571428567,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,10,100,1,0.5,0.0
176,70.74466666666666,-23.29214285714286,-0.036428571428571414,23.29214285714286,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,32,100,1,0.8,0.0
149,70.68666666666668,-22.806428571428572,1.2578571428571423,22.806428571428572,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.25,64,100,1,0.7000000000000001,0.1
235,70.66933333333333,-22.530714285714286,-0.17142857142857157,22.530714285714286,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,10,100,1,0.9,0.5
73,70.60333333333332,-6.792857142857145,1.595,6.792857142857145,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,32,100,1,0.6000000000000001,0.5
112,70.51199999999999,-13.140714285714287,2.2328571428571427,13.140714285714287,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,64,100,1,0.7000000000000001,0.0
4,70.502,-7.710714285714286,1.2099999999999997,7.710714285714286,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,32,100,1,0.5,0.1
11,70.34200000000001,-7.075000000000001,2.5785714285714287,7.075000000000001,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,32,100,1,0.5,0.2
221,70.33,-25.693571428571435,1.2264285714285716,25.693571428571435,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,32,100,1,0.9,0.1
186,70.31800000000001,-23.252857142857142,1.207142857142857,23.252857142857142,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,10,100,1,0.8,0.4
85,70.144,-9.192142857142857,1.035,9.192142857142857,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.1,32,100,1,0.6000000000000001,0.4
155,70.13333333333334,-25.717857142857138,0.4992857142857143,25.717857142857138,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.1,64,100,1,0.8,0.1
6,69.97533333333334,-6.9364285714285705,1.870714285714286,6.9364285714285705,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,32,100,1,0.5,0.30000000000000004
109,69.916,-13.06285714285714,3.082857142857143,13.06285714285714,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,64,100,1,0.7000000000000001,0.1
192,69.90533333333333,-24.232142857142858,1.236428571428571,24.232142857142858,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.1,64,100,1,0.8,0.30000000000000004
156,69.87333333333335,-25.170714285714286,0.3464285714285714,25.170714285714286,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.1,64,100,1,0.8,0.2
91,69.67733333333332,-14.841428571428569,1.6928571428571426,14.841428571428569,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.25,64,100,1,0.6000000000000001,0.2
25,69.66866666666668,-7.505,1.7300000000000002,7.505,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.1,32,100,1,0.5,0.2
134,69.50666666666667,-24.400000000000002,0.5085714285714287,24.400000000000002,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.1,32,100,1,0.7000000000000001,0.1
97,69.48333333333335,-20.470714285714283,1.09,20.470714285714283,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.25,64,100,1,0.6000000000000001,0.0
26,69.46266666666665,-7.8428571428571425,2.8871428571428575,7.8428571428571425,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.1,64,100,1,0.5,0.2
225,69.42533333333334,-24.74714285714285,1.6264285714285713,24.74714285714285,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,32,100,1,0.9,0.4
89,68.93066666666667,-7.580714285714287,1.2314285714285713,7.581428571428574,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.1,64,100,1,0.6000000000000001,0.5
3,68.89599999999999,-11.662142857142854,1.5807142857142853,11.662142857142854,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,32,100,1,0.5,0.0
102,68.89533333333334,-11.72142857142857,0.8521428571428568,11.72142857142857,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.25,64,100,1,0.6000000000000001,0.30000000000000004
164,68.65799999999999,-21.958571428571425,-0.12071428571428555,21.958571428571425,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.25,64,100,1,0.7000000000000001,0.30000000000000004
88,68.60400000000001,-11.914285714285713,1.6742857142857144,11.914285714285713,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.1,32,100,1,0.6000000000000001,0.30000000000000004
233,67.83933333333334,-25.649999999999995,-0.41357142857142826,25.649999999999995,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,32,100,1,0.9,0.5
31,67.82733333333334,-6.851428571428572,2.2685714285714287,6.851428571428572,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.1,64,100,1,0.5,0.30000000000000004
42,67.78333333333333,-7.753571428571431,1.2550000000000001,7.8257142857142865,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.25,64,100,1,0.5,0.1
217,67.77600000000001,-29.37714285714285,1.1685714285714286,29.37714285714285,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,10,100,1,0.9,0.1
28,67.63199999999999,-8.266428571428573,1.5642857142857145,8.266428571428573,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.1,32,100,1,0.5,0.30000000000000004
128,67.37466666666667,-27.202857142857138,1.3321428571428573,27.202857142857138,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.1,64,100,1,0.7000000000000001,0.0
231,67.36466666666666,-28.490000000000002,0.5057142857142856,28.490000000000002,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,10,100,1,0.9,0.30000000000000004
22,67.332,-12.727857142857138,1.3157142857142858,12.727857142857138,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.1,64,100,1,0.5,0.0
16,67.15400000000001,-7.421428571428573,3.0192857142857137,7.4264285714285725,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,32,100,1,0.5,0.5
207,67.13066666666667,-27.25071428571428,0.056428571428571495,27.25071428571428,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.25,64,100,1,0.8,0.2
74,66.64533333333334,-20.48785714285714,0.43714285714285683,20.48785714285714,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.1,64,100,1,0.6000000000000001,0.0
57,66.31733333333334,-8.775,2.5535714285714284,8.775,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,64,100,1,0.6000000000000001,0.0
70,66.26133333333333,-24.107857142857146,0.6221428571428572,24.107857142857146,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.1,32,100,1,0.6000000000000001,0.0
15,66.04,-7.452857142857143,2.943571428571428,7.456428571428573,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.01,32,100,1,0.5,0.4
20,65.66866666666667,-13.93142857142857,0.049285714285713995,13.93142857142857,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.1,10,100,1,0.5,0.1
107,65.56933333333333,-11.71142857142857,0.5192857142857146,11.71142857142857,15,permuted-mnist,stable_sgd,2020-11-22-17-58-0,permuted-mnist,stable_sgd,0.25,64,100,1,0.6000000000000001,0.5
